gene_idx	gene_name	category	n_train_flipped	n_val_flipped	n_val_not_flipped	cutoff_99th	tp	fp	fn	tn	sensitivity	specificity	false_positive_rate	dor	log10_dor
4441	IPGIMP_05670 Transformation/transcription domain-associated protein-like	other	1656	360	86994	5.851723051071167	346	1891	14	85103	0.9611111111111111	0.9782628687035888	0.021737131296411246	1112.247412555715	3.046201404112973
5413	BBGNOB_03930 staphylocoagulase	other	1686	282	87072	5.761173486709657	279	6720	3	80352	0.9893617021276596	0.9228224917309813	0.07717750826901874	1112.0142857142857	3.0461103665329383
3403	BKBJOF_06645 NERD domain-containing protein	other	1593	267	87087	6.361014957427959	266	16878	1	70209	0.9962546816479401	0.8061938061938062	0.1938061938061938	1106.5051546391753	3.0439534414229112
589	FEOBHI_06750 N-acetyltransferase domain-containing protein	other	1647	351	87003	6.608324470520019	350	20969	1	66034	0.9971509971509972	0.7589853223452064	0.2410146776547935	1102.1937145309744	3.042257930049734
2787	ELEGCC_09285 DUF1433 domain-containing protein	other	1701	306	87048	6.593997001647949	300	3781	6	83267	0.9803921568627451	0.9565641944674202	0.043435805532579724	1101.1240412589261	3.0418362448572402
2860	ELEGCC_06920 hypothetical protein	other	1647	315	87039	7.292390356063836	310	4641	5	82398	0.9841269841269841	0.9466790748974597	0.05332092510254024	1100.770523594053	3.0416967915202098
4821	PIPDJJ_05675 Lipase	other	1515	264	87090	6.809224100112891	263	16815	1	70275	0.9962121212121212	0.8069238718567	0.19307612814330002	1099.157002676182	3.041059731118582
4455	JICCIG_08030 Phage protein	phage	1671	306	87048	6.348958349227901	303	7363	3	79685	0.9901960784313726	0.9154144839628711	0.08458551603712894	1093.0578568518267	3.038643150281339
2436	FEOBHI_11990 Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG	other	1797	360	86994	5.846592216491697	354	4462	6	82532	0.9833333333333333	0.9487091063751523	0.05129089362484769	1091.3016584491259	3.0379448152001265
688	FEOBHI_00545 TIGR01741 family protein	other	1611	264	87090	5.777393960952768	263	16939	1	70151	0.9962121212121212	0.8055000574118728	0.19449994258812722	1089.1854891079756	3.037101846731172
3473	LFCCLA_05900 EF-hand domain-containing protein	other	1668	324	87030	6.133950934410092	322	11257	2	75773	0.9938271604938271	0.8706537975410777	0.1293462024589222	1083.7215066181043	3.0349176920933068
4621	LHLGEE_12725 DUF1672 domain-containing protein	other	1641	306	87048	6.665024089813227	300	3841	6	83207	0.9803921568627451	0.955874919584597	0.044125080415402994	1083.142410830513	3.0346855611237458
2515	FEOBHI_07480 Uncharacterized epimerase/dehydratase SACOL0599	other	1608	312	87042	6.465608620643621	308	5781	4	81261	0.9871794871794872	0.9335837871372441	0.06641621286275591	1082.355474831344	3.0343699182599435
4150	JABGIB_12505 DUF3037 domain-containing protein	other	1557	291	87063	5.141032810211184	288	7106	3	79957	0.9896907216494846	0.9183809425358649	0.08161905746413517	1080.19589079651	3.0335025208364956
4877	GGOKJO_10430 Transposase	other	1578	330	87024	4.9263182306289695	323	3568	7	83456	0.9787878787878788	0.9589998161426733	0.04100018385732671	1079.2876361306855	3.0331372019925493
2506	FEOBHI_07205 Pyridoxal reductase PdxI or related oxidoreductase, aldo/keto reductase family	other	1650	243	87111	6.104521207809448	240	6021	3	81090	0.9876543209876543	0.9308812893893997	0.06911871061060026	1077.4289985052317	3.0323886602031833
4704	PODMID_02375 Single strand DNA binding protein	other	1677	321	87033	6.757221984863282	317	5967	4	81066	0.9875389408099688	0.931439798697046	0.06856020130295405	1076.668426344897	3.0320819774113668
5004	OJEMIL_07375 Acetylglutamate kinase	other	1635	324	87030	6.341557264328007	319	4884	5	82146	0.9845679012345679	0.943881420199931	0.05611857980006894	1073.0783783783784	3.0306314442903437
4590	JICCIG_02990 Iron-regulated surface determinant protein A	resistance	1731	375	86979	7.138439607620246	373	12908	2	74071	0.9946666666666667	0.851596362340335	0.14840363765966497	1070.207739386427	3.029468087322842
5196	JJFEBN_04600 MSCRAMM family adhesin clumping factor ClfA	other	1704	393	86961	5.419636979103091	390	9425	3	77536	0.9923664122137404	0.8916180816687941	0.10838191833120595	1069.4620689655173	3.0291653858864187
2520	FEOBHI_02075 bi-component gamma-hemolysin HlgAB/HlgCB subunit B	other	1689	303	87051	6.523411808013911	301	10749	2	76302	0.9933993399339934	0.8765206603025812	0.12347933969741876	1068.3273792910968	3.028704358715616
1236	FEOBHI_10160 hydroxyethylthiazole kinase	other	1698	282	87072	5.910015363693237	275	3089	7	83983	0.975177304964539	0.9645236126424109	0.03547638735758912	1068.0906904684825	3.028608129750448
3488	LFCCLA_06485 Phage protein	phage	1662	348	87006	6.8962816190719485	347	21351	1	65655	0.9971264367816092	0.7546031308185642	0.24539686918143577	1067.035970212168	3.028179059913081
4523	JICCIG_05575 Membrane spanning protein	other	1632	285	87069	5.928377628326421	283	10209	2	76860	0.9929824561403509	0.8827481652482514	0.11725183475174861	1065.3041434028798	3.0274736161731672
3783	EABLDB_10655 Serine protease	other	1773	354	87000	6.699413185119629	351	8615	3	78385	0.9915254237288136	0.9009770114942529	0.09902298850574713	1064.5438189204874	3.027163542640195
1177	FEOBHI_10545 ABC-type lipoprotein export system, ATPase component	other	1581	336	87018	6.5069094657898034	335	20845	1	66173	0.9970238095238095	0.760451860534602	0.23954813946539796	1063.4662988726313	3.026723731713541
5469	IHCPPO_12210 Phage protein	phage	1524	306	87048	6.7431156587600665	301	4673	5	82375	0.9836601307189542	0.946316974542781	0.05368302545721901	1061.1973036593195	3.0257961378355773
1100	FEOBHI_03715 putative methyltransferase, contains TPR repeat	other	1668	285	87069	5.916174640655508	281	5412	4	81657	0.9859649122807017	0.9378424008544947	0.06215759914550529	1059.941657427938	3.0252819609681363
3696	GLIPDI_10260 Lipase-3 domain-containing protein	other	1626	264	87090	6.317875266075134	262	9586	2	77504	0.9924242424242424	0.8899299575152142	0.11007004248478586	1059.1512622574587	3.0249579881269346
3416	DKPFHJ_09805 Lipase	other	1623	285	87069	6.042116947174068	281	5417	4	81652	0.9859649122807017	0.9377849751346633	0.062215024865336685	1058.8984677865978	3.024854319886558
652	FEOBHI_12780 Lipoprotein	other	1704	336	87018	6.2201420497894295	329	3714	7	83304	0.9791666666666666	0.9573191753430325	0.04268082465696752	1054.1970920840065	3.022921813914974
2597	FEOBHI_02685 Na+/H+ antiporter NhaC	other	1674	309	87045	5.572638282775879	306	7684	3	79361	0.9902912621359223	0.9117238210121201	0.08827617898787983	1053.4646017699115	3.022619947144615
538	FEOBHI_06260 DUF4064 domain-containing protein	other	1668	318	87036	6.273805809020986	315	7904	3	79132	0.9905660377358491	0.9091870030791857	0.09081299692081438	1051.2221659919028	3.0216945098131904
4434	IPGIMP_13030 IS21 family transposase	other	1545	318	87036	4.970513248443604	315	7907	3	79129	0.9905660377358491	0.9091525345833907	0.09084746541660922	1050.7834829897558	3.021513237598251
1179	FEOBHI_07400 glucosamine-6-phosphate deaminase	other	1518	282	87072	6.640584087371822	279	7081	3	79991	0.9893617021276596	0.9186764976111723	0.08132350238882764	1050.5808501624065	3.021429480281488
2108	FEOBHI_05955 putative membrane transporter YfcC, affects glyoxylate shunt	other	1572	267	87087	6.463068847656249	266	17605	1	69482	0.9962546816479401	0.797845832328591	0.20215416767140906	1049.8274353876739	3.0211179181004253
4565	JICCIG_01175 GRAM-POS-ANCHORING domain-containing protein	other	1671	288	87066	6.812655591964721	286	10465	2	76601	0.9930555555555556	0.8798038269818299	0.12019617301817012	1046.7217391304348	3.0198312440267085
3747	EABLDB_07185 Transposase	other	1593	312	87042	6.4023840713500935	308	5966	4	81076	0.9871794871794872	0.9314583764159831	0.06854162358401691	1046.4049614482064	3.019699790158776
934	FEOBHI_07265 DUF443 domain-containing protein	other	1638	315	87039	7.277287330627412	314	20109	1	66930	0.9968253968253968	0.7689656360941647	0.23103436390583532	1045.1051767865135	3.0191599989633264
576	FEOBHI_04085 UPF0403 protein SAR1592	other	1740	345	87009	6.047250699996947	338	3844	7	83165	0.9797101449275363	0.955820662230344	0.04417933776965601	1044.6621822506318	3.0189758731231975
4551	JICCIG_12445 Phage capsid protein	phage	1632	354	87000	7.0646063804626476	350	6728	4	80272	0.9887005649717514	0.9226666666666666	0.07733333333333334	1043.9655172413793	3.018686153916134
4184	JABGIB_02070 superantigen-like protein SSL4	other	1698	333	87021	5.605920066833496	329	6363	4	80658	0.987987987987988	0.9268797186885924	0.07312028131140759	1042.6089108910892	3.018121432402137
2395	FEOBHI_02560 Chalcone/flavanone-binding protein YndB, AHSA1/START/SRPBCC domain	other	1572	279	87075	6.649069542884826	278	18353	1	68722	0.996415770609319	0.7892276772896928	0.21077232271030721	1040.958753337329	3.017433521486632
2624	FEOBHI_02345 CDP-glycerol glycerophosphotransferase, TagB/SpsB family	other	1767	396	86958	6.774599542617797	394	13841	2	73117	0.9949494949494949	0.8408312058695002	0.15916879413049978	1040.679791922549	3.0173171214477263
5488	MMKKPK_10010 Phage protein	phage	1689	312	87042	6.84561103820798	311	20080	1	66962	0.9967948717948718	0.7693067714436709	0.23069322855632912	1037.1106573705179	3.015825097104058
4835	GGOKJO_00095 Transmembrane protein	other	1776	312	87042	6.630149841308594	309	7883	3	79159	0.9903846153846154	0.9094345258610785	0.09056547413892144	1034.2987441329444	3.0146459973549558
2656	ELEGCC_12425 hypothetical protein	other	1620	339	87015	4.437267212867732	334	5286	5	81729	0.9852507374631269	0.9392518531287709	0.0607481468712291	1032.822020431328	3.0140254887954145
5393	MCIKPB_06010 DUF296 domain-containing protein	other	1734	288	87066	5.8303829669952405	282	3809	6	83257	0.9791666666666666	0.9562515792617096	0.043748420738290494	1027.32449461801	3.0117076431716883
174	FEOBHI_09895 Ribosome-associated protein YbcJ, S4-like RNA-binding protein	core	1677	324	87030	6.347531623840332	319	5094	5	81936	0.9845679012345679	0.9414684591520166	0.058531540847983454	1026.2106007067139	3.0112364965838867
1094	FEOBHI_00280 DUF3169 domain-containing protein	other	1713	375	86979	6.70441875457763	373	13401	2	73578	0.9946666666666667	0.8459283275273342	0.15407167247266582	1023.9755988359078	3.0102896075995953
1812	FEOBHI_08300 ornithine--oxo-acid transaminase	other	1554	285	87069	5.583930768966678	278	3259	7	83810	0.9754385964912281	0.9625699158138947	0.03743008418610527	1021.311532897909	3.009158236094179
4172	JABGIB_12835 DUF443 domain-containing protein	other	1635	318	87036	5.984753684997562	309	2831	9	84205	0.9716981132075472	0.967473229468266	0.032526770531733994	1021.2074649711527	3.0091139808129115
1730	FEOBHI_02060 7-keto-8-aminopelargonate synthetase or related enzyme	other	1710	297	87057	6.3938690519332955	295	10991	2	76066	0.9932659932659933	0.873749382588419	0.12625061741158092	1020.811118187608	3.008945391531115
494	FEOBHI_12880 arsenate reductase (thioredoxin)	other	1740	294	87060	6.747180294990539	293	19432	1	67628	0.9965986394557823	0.7767976108430967	0.2232023891569033	1019.7099629477151	3.008476662542968
1167	FEOBHI_03665 staphylococcal enterotoxin type 26	other	1725	309	87045	5.656467399597167	306	7952	3	79093	0.9902912621359223	0.9086449537595497	0.09135504624045034	1014.5228873239437	3.006261849029664
5451	FKHKIA_10925 Cytosolic protein	other	1629	303	87051	6.483357429504398	300	7815	3	79236	0.9900990099009901	0.9102250404935038	0.0897749595064962	1013.8963531669866	3.0059935609654294
4043	MANKBP_12235 DUF927 domain-containing protein	other	1545	294	87060	6.563865585327145	291	7604	3	79456	0.9897959183673469	0.9126579370549046	0.08734206294509533	1013.5760126249343	3.0058563239473095
526	FEOBHI_08690 Conserved domain protein	other	1581	288	87066	6.555651378631593	287	19228	1	67838	0.9965277777777778	0.7791560425424391	0.22084395745756094	1012.5601206573747	3.005420818844325
3287	MDBBCG_05135 DUF1433 domain-containing protein	other	1797	375	86979	6.343518753051751	372	9491	3	77488	0.992	0.8908817070787202	0.10911829292127985	1012.3814139711305	3.005344163467773
3151	HCCNHA_03870 HEPN-Apea domain-containing protein	other	1671	300	87054	6.707638216018676	297	7756	3	79298	0.99	0.9109058745146691	0.08909412548533094	1012.1843733883445	3.00525962816779
2908	ELEGCC_00310 DUF1672 domain-containing protein	other	1698	285	87069	5.806034016609191	281	5669	4	81400	0.9859649122807017	0.9348907188551608	0.06510928114483915	1008.7052390192274	3.0037642764753487
2813	ELEGCC_03505 TIGR01741 family protein	other	1764	336	87018	6.666613378524737	335	21725	1	65293	0.9970238095238095	0.750339010319704	0.24966098968029604	1006.8195627157653	3.0029516453913905
4604	JICCIG_02050 Lipase	other	1605	231	87123	6.348394317626955	229	8907	2	78216	0.9913419913419913	0.897765228470094	0.102234771529906	1005.4712024250589	3.00236963653695
2424	FEOBHI_09665 bifunctional phosphoribosyl-AMP cyclohydrolase/phosphoribosyl-ATP diphosphatase HisIE	other	1554	312	87042	6.31252450466156	310	11635	2	75407	0.9935897435897436	0.8663288986925852	0.1336711013074148	1004.5625268586163	3.0019769736622126
2346	FEOBHI_13235 BPL/LPL catalytic domain-containing protein	other	1554	276	87078	5.901821517944346	274	10462	2	76616	0.9927536231884058	0.8798548427846299	0.12014515721537013	1003.2873255591666	3.001425325876934
5269	DMOLDD_02750 Acetyltransferase	other	1608	291	87063	6.795351800918583	289	10987	2	76076	0.993127147766323	0.8738040269689765	0.1261959730310235	1000.5444616364795	3.0002363923368898
4319	HODOOL_02850 Cytosolic protein	other	1602	321	87033	6.6761318826675415	318	8384	3	78649	0.9906542056074766	0.9036687233578068	0.0963312766421932	994.3695133587786	2.9975478006868674
4186	JABGIB_00710 ABC transporter ATP-binding protein	other	1644	309	87045	7.069413237571713	307	11650	2	75395	0.9935275080906149	0.8661611809983342	0.1338388190016658	993.401931330472	2.9971249999971867
1971	FEOBHI_00345 glycerol-3-phosphate transporter GlpT	other	1788	366	86988	6.479489083290087	364	13486	2	73502	0.994535519125683	0.8449671219018715	0.1550328780981285	991.9445350734095	2.996487389104791
3347	MDBBCG_03300 Uncharacterized lipoprotein MW2406	other	1581	279	87075	6.02307510375977	275	5649	4	81426	0.985663082437276	0.9351248923341947	0.06487510766580534	990.9784917684545	2.996064228645071
2899	ELEGCC_03735 Transmembrane protein	other	1680	363	86991	6.303670678138735	361	13426	2	73565	0.9944903581267218	0.8456621949397064	0.1543378050602936	989.0125502755847	2.995201802700162
4705	PODMID_00430 staphylococcal enterotoxin-like toxin X	other	1737	303	87051	6.802347469329815	301	11510	2	75541	0.9933993399339934	0.8677786584875533	0.13222134151244672	987.7428757602086	2.9946439059523833
4226	OANBGH_03090 Phage protein	phage	1617	240	87114	7.2045528793334785	238	9375	2	77739	0.9916666666666667	0.8923823954817824	0.1076176045182175	986.76704	2.9942146347524523
495	FEOBHI_00505 DUF4064 domain-containing protein	other	1740	327	87027	6.627753958702085	326	21647	1	65380	0.9969418960244648	0.7512611028761189	0.2487388971238811	984.6112625306047	2.9932647991666976
4804	PIPDJJ_05665 Phage protein	phage	1713	315	87039	6.717847232818599	313	11962	2	75077	0.9936507936507937	0.8625673548639116	0.1374326451360884	982.2396338404949	2.9922174541398605
3524	LFCCLA_08055 staphylococcal enterotoxin type Y	other	1710	291	87063	6.2458460569381735	287	5941	4	81122	0.9862542955326461	0.9317620573607618	0.06823794263923826	979.7178084497559	2.991101002344251
4904	GGOKJO_04715 YSIRK domain-containing triacylglycerol lipase Lip2/Geh	other	1683	303	87051	6.207298011779786	299	6183	4	80868	0.9867986798679867	0.9289726711927491	0.07102732880725092	977.661814653081	2.990188652916919
2163	FEOBHI_02735 urease subunit alpha	other	1683	315	87039	6.8275806236267105	314	21169	1	65870	0.9968253968253968	0.7567871873527958	0.24321281264720412	977.0504038924843	2.989916968598743
3662	GLIPDI_04595 pyroglutamyl-peptidase I	other	1689	318	87036	6.590992527008045	313	5243	5	81793	0.9842767295597484	0.9397605588492118	0.06023944115078818	976.586267404158	2.989710613013302
4195	JABGIB_10430 T5orf172 domain-containing protein	other	1695	330	87024	6.671647071838378	328	12567	2	74457	0.9939393939393939	0.8555915609487038	0.1444084390512962	971.6677011219862	2.9875177667335158
471	FEOBHI_00290 DUF1398 domain-containing protein	other	1599	288	87066	6.159623718261716	285	7765	3	79301	0.9895833333333334	0.9108147841867089	0.08918521581329107	970.1989697359949	2.9868608091086286
4609	JICCIG_10165 hyaluronate lyase precursor	other	1737	339	87015	5.981986923217773	337	12885	2	74130	0.9941002949852508	0.8519220823995863	0.14807791760041372	969.4144353899884	2.986509482442176
4173	JABGIB_01375 DUF5079 domain-containing protein	other	1728	330	87024	6.072366256713868	325	5470	5	81554	0.9848484848484849	0.9371437764294908	0.06285622357050928	969.1060329067642	2.986371297161195
5107	DAHKAA_07550 PVL orf 52-like protein	other	1740	297	87057	6.691213655471794	295	11514	2	75543	0.9932659932659933	0.867741824321996	0.13225817567800408	967.7429650859823	2.9857600229406764
